 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1999
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Ignorado";"Total"
"500568 Mundo Novo";33;42;33;34;29;34;34;38;16;22;16;26;-;357
"500570 Naviraí";76;45;71;44;72;75;71;75;67;76;48;29;-;749
"500580 Nioaque";20;33;28;25;35;30;28;34;26;23;32;22;-;336
"500600 Nova Alvorada do Sul";9;15;18;12;15;10;8;14;11;15;15;12;-;154
"500620 Nova Andradina";61;66;54;61;66;74;77;66;56;85;59;47;-;772
"500625 Novo Horizonte do Sul";9;6;5;6;13;6;5;9;11;3;6;2;-;81
"500630 Paranaíba";61;66;75;66;59;73;65;64;71;59;54;48;-;761
"500635 Paranhos";20;17;13;15;17;12;21;15;6;20;16;10;-;182
"500640 Pedro Gomes";17;9;11;15;11;24;14;14;11;20;17;14;-;177
"500660 Ponta Porã";107;110;105;132;122;135;125;102;104;82;105;102;-;1331
"500690 Porto Murtinho";26;33;37;25;23;20;30;30;18;16;4;14;-;276
"500710 Ribas do Rio Pardo";23;29;31;26;26;24;27;27;28;22;14;12;-;289
"500720 Rio Brilhante";48;50;55;42;42;50;34;32;32;34;45;38;-;502
"500730 Rio Negro";6;5;11;5;10;6;8;8;5;5;7;7;-;83
"500740 Rio Verde de Mato Grosso";29;34;38;31;33;31;39;33;15;32;19;19;-;353
"500750 Rochedo";2;4;8;6;7;3;3;2;3;7;5;6;-;56
"500755 Santa Rita do Pardo";8;12;7;7;13;8;6;5;4;8;6;5;-;89
"500769 São Gabriel do Oeste";30;37;26;25;29;25;14;23;16;30;25;23;-;303
"500780 Selvíria";3;3;5;6;4;7;-;2;-;1;2;3;-;36
"500770 Sete Quedas";33;31;35;31;18;29;28;20;32;25;29;33;-;344
"500790 Sidrolândia";33;44;55;40;41;42;41;55;34;41;33;37;-;496
"500793 Sonora";11;31;27;20;17;10;18;9;16;11;13;22;-;205
"500795 Tacuru";8;9;17;8;16;16;15;18;15;14;11;3;-;150
"500797 Taquarussu";4;7;5;5;5;4;4;3;5;1;-;3;-;46
"500800 Terenos";15;16;8;21;11;17;13;11;19;13;11;12;-;167
"500830 Três Lagoas";124;131;180;134;165;143;129;102;98;117;111;106;-;1540
"500840 Vicentina";5;3;9;9;6;4;4;3;3;3;-;4;-;53
"500000 Município ignorado - MS";8;4;8;6;3;4;4;-;2;-;-;-;-;39
"510010 Acorizal";3;4;4;4;6;6;15;4;7;4;1;5;-;63
"510020 Água Boa";22;24;31;22;33;29;32;20;22;2;-;3;-;240
"510025 Alta Floresta";86;77;87;108;95;99;108;77;85;95;81;75;-;1073
"510030 Alto Araguaia";13;20;17;9;20;19;12;9;4;1;-;8;-;132
"510035 Alto Boa Vista";3;6;10;5;9;3;8;9;8;4;5;2;-;72
"510040 Alto Garças";11;7;7;13;17;14;15;14;7;1;8;6;-;120
"510050 Alto Paraguai";7;9;20;7;14;13;13;3;14;15;11;8;-;134
"510060 Alto Taquari";9;6;6;8;1;4;5;3;4;1;6;16;-;69
"510080 Apiacás";7;7;11;12;10;16;9;17;13;10;7;15;-;134
"510100 Araguaiana";1;4;2;6;1;4;2;4;4;1;1;2;-;32
"510120 Araguainha";2;1;-;3;1;-;1;-;2;1;1;1;-;13
"510125 Araputanga";23;23;28;19;25;37;24;33;21;22;31;18;-;304
"510130 Arenápolis";19;24;22;19;17;16;29;17;22;15;19;-;-;219
"510140 Aripuanã";35;15;26;34;32;37;31;31;35;40;27;29;-;372
"510160 Barão de Melgaço";7;7;8;6;5;4;6;7;3;6;6;4;-;69
"510170 Barra do Bugres";58;59;51;56;41;51;43;56;51;50;37;37;-;590
"510180 Barra do Garças";81;79;90;83;96;89;87;84;92;74;84;89;-;1028
"510190 Brasnorte";17;16;12;11;22;13;18;19;12;13;8;7;-;168
"510250 Cáceres";168;159;195;174;189;152;132;165;149;145;157;171;-;1956
"510260 Campinápolis";16;11;15;18;18;13;15;15;10;17;16;12;-;176
"510263 Campo Novo do Parecis";19;27;30;19;38;29;21;24;27;21;19;15;-;289
"510267 Campo Verde";18;33;33;34;20;21;36;33;32;10;26;21;-;317
"510268 Campos de Júlio";1;4;2;3;6;3;3;6;7;4;3;6;-;48
"510269 Canabrava do Norte";3;11;6;4;7;6;3;3;6;8;6;3;-;66
"510270 Canarana";21;22;29;30;25;25;23;27;25;21;23;23;-;294
"510279 Carlinda";34;14;31;25;23;23;22;24;20;24;17;21;-;278
"510285 Castanheira";15;16;11;16;15;16;20;8;13;15;11;13;-;169
"510300 Chapada dos Guimarães";24;30;29;21;24;30;28;25;26;26;29;29;-;321
"510305 Cláudia";15;15;14;21;19;23;29;16;18;24;18;15;-;227
"510310 Cocalinho";2;9;13;8;11;6;6;5;12;6;6;3;-;87
"510320 Colíder";48;38;54;44;56;34;54;46;51;40;50;35;-;550
"510330 Comodoro";21;18;27;29;27;27;29;27;23;7;4;2;-;241
"510335 Confresa";25;33;31;38;30;51;43;36;34;43;33;12;-;409
"510337 Cotriguaçu";3;8;7;10;12;9;18;12;11;10;9;12;-;121
"510340 Cuiabá";808;905;1104;1047;922;763;818;778;819;825;809;793;-;10391
"510345 Denise";14;9;22;16;13;13;18;9;9;7;7;13;-;150
"510350 Diamantino";25;20;33;28;42;30;30;15;2;1;4;1;-;231
"510360 Dom Aquino";8;9;11;9;18;8;15;11;12;4;11;9;-;125
"510370 Feliz Natal";12;12;13;8;10;12;6;9;14;12;9;15;-;132
"510380 Figueirópolis D'Oeste";2;11;9;7;6;5;9;8;9;5;2;5;-;78
"510385 Gaúcha do Norte";3;6;5;1;1;1;1;1;-;5;3;2;-;29
"510390 General Carneiro";8;5;3;5;4;3;7;11;4;4;3;2;-;59
"510395 Glória D'Oeste";8;6;8;3;4;3;4;4;4;3;3;6;-;56
"510410 Guarantã do Norte";29;34;52;52;38;38;46;33;52;52;50;56;-;532
"510420 Guiratinga";25;23;34;21;26;15;22;18;16;18;10;19;-;247
"510450 Indiavaí";3;5;2;1;-;4;1;3;3;1;-;1;-;24
"510455 Itaúba";11;20;12;18;18;9;16;16;17;18;17;8;-;180
"510460 Itiquira";9;15;19;9;11;13;10;10;8;6;10;11;-;131
"510480 Jaciara";33;45;45;56;54;49;24;41;35;27;18;34;-;461
"510490 Jangada";10;12;21;9;16;12;9;7;16;10;7;11;-;140
"510500 Jauru";14;19;21;19;25;24;14;25;26;18;18;21;-;244
"510510 Juara";39;36;56;48;39;71;39;41;39;48;40;54;-;550
"510515 Juína";64;62;78;74;62;58;63;91;71;60;67;64;-;814
"510517 Juruena";10;6;9;8;13;10;14;7;11;11;10;10;-;119
"510520 Juscimeira";10;9;18;15;23;21;6;18;6;5;9;13;-;153
"510523 Lambari D'Oeste";7;3;9;7;7;11;14;4;9;6;5;13;-;95
"510525 Lucas do Rio Verde";19;24;35;37;47;29;32;29;26;24;39;26;-;367
"510530 Luciara";3;1;3;3;6;4;4;4;7;7;6;1;-;49
"510558 Marcelândia";15;27;27;25;20;20;30;15;34;29;11;13;-;266
"510560 Matupá";22;17;19;24;21;17;23;22;30;25;12;20;-;252
"510562 Mirassol d'Oeste";27;45;42;39;58;41;42;42;51;35;54;44;-;520
"510590 Nobres";27;28;28;25;30;15;32;29;31;33;7;12;-;297
"510600 Nortelândia";9;10;12;10;10;12;12;15;11;14;19;12;-;146
"510610 Nossa Senhora do Livramento";10;8;14;21;10;6;5;10;10;7;11;8;-;120
"510615 Nova Bandeirantes";4;8;10;6;6;8;16;12;17;5;9;9;-;110
"510620 Nova Brasilândia";6;8;12;5;15;12;11;11;11;6;14;9;-;120
"510621 Nova Canaã do Norte";11;14;26;23;19;18;18;24;21;12;19;20;-;225
"510880 Nova Guarita";7;14;11;9;10;8;5;11;10;9;10;7;-;111
"510618 Nova Lacerda";3;4;4;6;2;2;3;3;6;3;1;2;-;39
"510885 Nova Marilândia";2;4;2;3;4;4;-;-;1;1;2;-;-;23
"510890 Nova Maringá";6;5;6;7;3;8;6;7;-;-;4;3;-;55
"510895 Nova Monte Verde";19;5;11;7;9;8;14;13;15;13;6;9;-;129
"510622 Nova Mutum";37;16;25;28;25;35;21;23;25;19;14;4;-;272
"510623 Nova Olímpia";34;25;31;41;45;38;35;48;34;33;22;32;-;418
"510624 Nova Ubiratã";2;6;8;1;4;6;3;3;7;4;4;4;-;52
"510625 Nova Xavantina";30;28;16;30;43;40;38;37;35;26;16;20;-;359
"510627 Novo Horizonte do Norte";4;8;8;6;4;1;5;7;3;8;4;3;-;61
"510626 Novo Mundo";6;6;10;7;2;8;7;6;11;8;6;5;-;82
"510628 Novo São Joaquim";11;11;15;11;7;10;15;10;17;11;15;12;-;145
"510629 Paranaíta";19;11;18;16;15;21;13;7;19;11;18;8;-;176
"510630 Paranatinga";22;23;27;20;25;26;34;26;23;33;26;16;-;301
"510637 Pedra Preta";14;23;23;15;23;21;15;16;5;7;14;13;-;189
"510642 Peixoto de Azevedo";48;45;47;64;56;61;37;58;56;54;48;50;-;624
"510645 Planalto da Serra";2;6;2;2;3;2;2;3;4;4;3;4;-;37
"510650 Poconé";54;42;53;55;57;44;53;50;62;46;42;44;-;602
"510665 Pontal do Araguaia";-;4;2;-;3;3;2;7;5;5;2;3;-;36
"510670 Ponte Branca";1;2;7;3;2;1;1;3;2;3;2;1;-;28
"510675 Pontes e Lacerda";62;62;65;74;66;77;85;88;78;77;54;42;-;830
"510677 Porto Alegre do Norte";12;17;15;16;23;12;22;17;19;12;22;22;-;209
"510680 Porto dos Gaúchos";6;9;14;10;7;8;4;1;7;2;1;4;-;73
"510682 Porto Esperidião";13;12;15;14;15;13;11;17;19;8;6;12;-;155
"510685 Porto Estrela";6;9;13;10;4;5;11;6;3;2;3;1;-;73
"510700 Poxoréo";24;30;22;29;29;32;23;15;20;9;14;25;-;272
"510704 Primavera do Leste";47;59;69;51;57;52;53;47;59;51;60;49;1;655
"510706 Querência";7;8;12;5;10;2;1;9;12;5;1;-;-;72
"510715 Reserva do Cabaçal";2;5;5;1;-;4;1;1;1;1;-;2;-;23
"510718 Ribeirão Cascalheira";11;10;16;17;27;18;15;17;15;18;8;15;-;187
"510719 Ribeirãozinho";1;3;5;4;4;-;1;2;1;1;5;2;-;29
"510720 Rio Branco";8;11;5;8;10;7;9;8;9;9;8;5;-;97
"510760 Rondonópolis";218;263;324;286;244;243;253;261;261;243;197;237;-;3030
"510770 Rosário Oeste";28;22;41;35;35;29;38;24;39;23;14;8;-;336
"510775 Salto do Céu";7;9;7;13;6;8;10;8;13;8;8;8;-;105
"510724 Santa Carmem";7;8;3;6;7;9;2;7;3;3;2;7;-;64
"510777 Santa Terezinha";9;3;12;7;8;11;14;9;13;8;16;11;-;121
"510726 Santo Afonso";1;4;2;4;2;3;1;1;4;4;4;-;-;30
"510780 Santo Antônio do Leverger";18;29;23;21;23;15;17;15;25;14;15;16;-;231
"510785 São Félix do Araguaia";18;12;25;18;22;19;24;24;22;20;16;23;-;243
"510729 São José do Povo";3;1;3;5;5;2;-;4;2;2;1;3;-;31
"510730 São José do Rio Claro";11;16;35;20;20;19;19;1;1;-;-;-;-;142
"510735 São José do Xingu";3;11;13;9;11;8;6;8;16;7;11;12;-;115
"510710 São José dos Quatro Marcos";28;40;44;38;28;30;23;35;28;32;18;30;-;374
"510740 São Pedro da Cipa";-;3;5;3;11;4;7;6;7;9;5;9;-;69
"510787 Sapezal";7;4;5;6;14;7;7;9;12;9;6;3;-;89
"510790 Sinop";132;138;165;148;155;132;151;146;148;145;150;139;-;1749
"510792 Sorriso";70;45;71;75;71;51;53;62;59;56;60;64;-;737
"510794 Tabaporã";14;9;12;8;10;11;10;7;10;13;6;-;-;110
"510795 Tangará da Serra";109;104;161;123;107;112;101;122;100;89;106;84;-;1318
"510800 Tapurah";15;13;20;24;15;15;9;17;13;18;16;20;-;195
"510805 Terra Nova do Norte";22;18;17;18;28;29;20;23;23;19;31;23;-;271
"510810 Tesouro";1;5;2;3;3;6;3;5;3;2;1;-;-;34
"510820 Torixoréu";4;2;4;6;3;6;5;9;3;4;4;5;-;55
"510830 União do Sul";5;6;16;10;12;9;12;4;7;5;2;5;-;93
"510840 Várzea Grande";367;400;545;437;444;380;392;408;343;276;257;233;-;4482
"510850 Vera";19;16;17;27;17;12;19;19;26;20;26;21;-;239
"510550 Vila Bela da Santíssima Trindade";10;11;13;18;14;10;10;25;16;15;14;5;-;161
"510860 Vila Rica";17;18;20;23;32;19;26;30;29;20;30;15;-;279
"510000 Município ignorado - MT";-;2;1;-;5;3;4;1;3;2;1;-;-;22
"520005 Abadia de Goiás";11;9;6;9;9;6;5;6;4;10;7;12;-;94
"520010 Abadiânia";14;17;8;13;15;15;15;17;19;18;17;9;-;177
"520013 Acreúna";22;26;25;20;23;29;15;33;32;25;21;26;-;297
"520015 Adelândia";3;1;3;4;3;1;4;3;5;5;2;2;-;36
"520017 Água Fria de Goiás";1;1;1;1;2;1;4;2;2;1;2;4;-;22
"520020 Água Limpa";3;1;3;2;4;2;5;4;3;1;4;3;-;35
"520025 Águas Lindas de Goiás";179;150;186;197;213;198;187;192;186;192;186;183;-;2249
"520030 Alexânia";30;15;50;36;26;46;47;35;43;42;35;11;-;416
"520050 Aloândia";1;-;5;3;3;2;1;3;2;4;2;4;-;30
"520055 Alto Horizonte";-;1;1;4;5;5;3;4;6;2;2;1;-;34
"520060 Alto Paraíso de Goiás";7;4;8;6;11;4;7;13;7;4;1;7;-;79
"520080 Alvorada do Norte";15;21;14;9;18;27;12;21;15;10;22;18;-;202
"520082 Amaralina";-;-;1;1;3;3;4;1;3;2;1;2;-;21
"520085 Americano do Brasil";5;10;15;16;13;16;10;16;14;7;4;8;-;134
"520090 Amorinópolis";3;4;13;4;1;2;6;4;4;4;3;3;-;51
"520110 Anápolis";510;490;523;516;517;499;534;510;526;500;511;465;1;6102
"520120 Anhanguera";1;-;-;-;-;-;-;-;-;-;-;-;-;1
"520130 Anicuns";20;25;29;33;20;22;25;20;29;28;30;31;-;312
"520140 Aparecida de Goiânia";656;634;745;673;719;637;663;649;674;699;663;636;-;8048
"520145 Aparecida do Rio Doce";1;4;2;3;-;-;4;2;-;-;3;3;-;22
"520150 Aporé";7;8;5;4;2;2;5;4;-;-;7;4;-;48
"520160 Araçu";4;5;5;8;5;3;4;6;4;8;3;5;-;60
"520170 Aragarças";25;16;2;7;32;34;20;27;33;29;21;18;-;264
"520180 Aragoiânia";10;11;8;14;8;9;10;8;11;8;9;6;-;112
"520215 Araguapaz";5;8;7;7;8;4;10;7;7;6;10;6;-;85
"520235 Arenópolis";2;3;3;2;4;4;4;6;6;7;1;3;-;45
"520250 Aruanã";12;10;13;9;4;7;4;5;8;9;6;3;-;90
"520260 Aurilândia";3;5;6;4;2;6;2;1;3;3;3;6;-;44
"520280 Avelinópolis";2;1;4;2;2;3;1;4;3;2;2;1;-;27
"520310 Baliza";1;2;3;3;-;1;1;1;3;-;4;-;-;19
"520320 Barro Alto";5;8;2;1;1;1;12;9;14;12;5;7;-;77
"520330 Bela Vista de Goiás";11;4;5;7;5;8;8;22;8;1;7;30;-;116
"520340 Bom Jardim de Goiás";7;8;4;7;13;8;12;11;10;9;9;7;-;105
"520350 Bom Jesus de Goiás";30;20;20;20;19;20;28;23;15;14;18;18;-;245
"520355 Bonfinópolis";8;9;8;4;10;10;7;11;7;7;7;2;-;90
"520357 Bonópolis";3;3;7;3;9;3;4;4;4;6;2;4;-;52
"520360 Brazabrantes";3;2;2;2;3;3;1;2;2;4;-;1;-;25
"520380 Britânia";12;15;9;14;14;12;10;13;12;8;10;14;-;143
"520390 Buriti Alegre";9;9;13;15;16;15;17;14;12;11;13;7;-;151
"520393 Buriti de Goiás";2;2;3;2;3;3;2;2;3;2;6;4;-;34
"520396 Buritinópolis";4;4;2;3;4;5;4;7;2;5;8;3;-;51
"520400 Cabeceiras";3;5;13;5;7;8;10;7;7;7;4;5;-;81
"520410 Cachoeira Alta";10;16;11;4;20;9;14;11;6;14;10;8;-;133
"520420 Cachoeira de Goiás";2;-;1;4;1;4;-;3;4;9;1;3;-;32
"520425 Cachoeira Dourada";5;3;12;3;11;15;11;10;13;8;10;13;-;114
"520430 Caçu";10;12;19;12;17;11;14;11;11;10;10;17;-;154
"520440 Caiapônia";18;15;31;22;19;18;21;21;18;20;16;24;-;243
"520450 Caldas Novas";85;70;89;71;70;82;74;69;92;80;79;90;1;952
"520455 Caldazinha";3;4;2;5;3;3;3;3;1;2;1;1;-;31
"520460 Campestre de Goiás";4;3;7;6;2;3;5;4;3;1;3;3;-;44
"520465 Campinaçu";6;-;3;3;6;7;4;-;1;3;2;2;-;37
"520470 Campinorte";1;4;7;11;10;13;15;17;15;14;9;4;-;120
"520480 Campo Alegre de Goiás";3;7;1;3;2;-;3;2;3;2;4;3;-;33
"520490 Campos Belos";34;27;35;27;38;37;44;31;38;36;40;49;-;436
"520495 Campos Verdes";8;9;16;9;17;10;16;19;13;32;17;-;-;166
"520500 Carmo do Rio Verde";11;6;6;5;1;1;9;8;13;19;7;13;-;99
"520505 Castelândia";2;1;3;2;-;-;2;-;1;2;3;8;-;24
"520510 Catalão";86;69;31;84;98;92;89;75;67;74;73;68;2;908
"520520 Caturaí";8;4;5;5;6;8;5;6;12;3;5;6;-;73
"520530 Cavalcante";14;18;19;11;16;22;15;20;16;29;13;10;-;203
"520540 Ceres";13;11;15;14;6;18;39;29;21;16;25;22;-;229
"520545 Cezarina";11;11;11;11;14;14;17;10;10;11;11;12;-;143
"520547 Chapadão do Céu";8;4;3;6;5;8;4;7;9;5;3;6;-;68
"520549 Cidade Ocidental";62;63;72;58;68;58;63;66;66;56;59;70;-;761
"520551 Cocalzinho de Goiás";10;21;20;22;20;22;15;23;21;17;16;19;-;226
"520552 Colinas do Sul";-;1;3;3;3;4;4;4;3;6;2;1;-;34
"520570 Córrego do Ouro";1;2;4;5;7;2;5;3;6;6;7;5;-;53
"520580 Corumbá de Goiás";6;7;2;9;13;16;14;9;14;12;8;4;-;114
"520590 Corumbaíba";5;8;5;9;7;5;13;6;8;5;10;11;1;93
"520620 Cristalina";60;62;63;69;53;57;58;75;65;63;58;56;-;739
"520630 Cristianópolis";2;4;4;6;5;3;4;5;5;2;1;1;-;42
"520640 Crixás";28;13;7;5;14;19;27;29;21;23;21;1;-;208
"520650 Cromínia";8;2;3;7;4;6;3;10;3;9;1;6;-;62
"520660 Cumari";3;1;-;4;2;1;3;1;4;2;2;-;-;23
"520670 Damianópolis";5;1;2;6;1;6;3;1;6;8;4;3;-;46
"520680 Damolândia";-;2;5;6;6;1;4;1;1;3;1;1;-;31
"520690 Davinópolis";1;-;1;1;2;-;3;4;2;4;4;3;-;25
"520710 Diorama";2;3;2;3;3;-;3;3;3;5;2;2;-;31
"520830 Divinópolis de Goiás";7;7;16;8;12;8;11;7;10;10;7;5;-;108
"520725 Doverlândia";15;9;11;20;11;13;3;17;13;8;10;14;-;144
"520735 Edealina";5;4;9;5;13;5;5;4;6;9;5;7;-;77
"520740 Edéia";15;11;20;23;18;17;12;15;14;9;8;11;-;173
"520750 Estrela do Norte";4;8;5;9;4;6;3;1;6;6;6;5;-;63
"520753 Faina";9;9;16;14;15;12;11;6;9;7;11;7;-;126
"520760 Fazenda Nova";8;7;3;12;11;7;7;11;5;10;6;7;-;94
"520780 Firminópolis";15;9;13;12;13;6;8;15;6;8;9;7;-;121
"520790 Flores de Goiás";5;8;9;10;9;10;12;10;11;8;7;12;-;111
"520800 Formosa";151;165;183;150;186;177;154;174;138;150;154;161;-;1943
"520810 Formoso";-;3;11;6;-;4;5;7;11;-;-;3;-;50
"520840 Goianápolis";24;21;21;18;18;13;15;16;26;17;14;10;-;213
"520850 Goiandira";3;3;4;6;12;7;11;2;2;4;1;3;-;58
"520860 Goianésia";10;4;7;2;4;19;47;64;85;81;2;83;-;408
"520870 Goiânia";1676;1727;1941;1829;1840;1695;1739;1684;1781;1691;1558;1660;-;20821
"520880 Goianira";31;38;38;37;26;39;28;35;20;24;32;17;-;365
"520890 Goiás";62;38;60;52;54;49;58;70;61;65;78;61;-;708
"520910 Goiatuba";48;44;71;33;16;44;49;41;43;52;44;39;-;524
"520915 Gouvelândia";5;7;8;2;5;3;4;3;5;5;2;-;-;49
"520920 Guapó";30;20;21;18;11;18;25;25;16;22;15;20;-;241
"520929 Guaraíta";3;5;5;4;2;4;3;2;2;6;3;-;-;39
"520940 Guarani de Goiás";5;3;8;7;-;3;9;5;2;4;8;8;-;62
"520945 Guarinos";-;1;-;-;1;1;1;4;1;3;4;1;-;17
"520960 Heitoraí";-;3;1;5;11;6;5;4;2;3;6;2;-;48
"520970 Hidrolândia";6;4;10;8;9;13;17;9;11;7;16;12;-;122
"520980 Hidrolina";2;3;4;-;4;8;7;4;2;7;4;4;-;49
"520990 Iaciara";20;17;20;25;24;27;25;27;25;19;17;19;-;265
"520993 Inaciolândia";2;2;5;5;4;3;2;-;-;2;4;2;-;31
"520995 Indiara";23;24;26;15;30;24;23;19;13;26;21;21;-;265
"521000 Inhumas";60;56;76;79;64;58;44;70;62;61;49;63;-;742
"521010 Ipameri";40;31;25;25;39;39;41;33;32;26;38;30;1;400
"521020 Iporá";50;39;65;49;42;48;48;41;37;40;29;46;-;534
"521030 Israelândia";1;1;3;1;4;4;5;2;5;3;4;6;-;39
"521040 Itaberaí";49;32;35;29;41;36;37;29;39;37;41;44;-;449
"521056 Itaguari";5;3;7;7;-;6;5;8;4;6;4;8;-;63
"521060 Itaguaru";3;10;8;6;9;11;9;13;4;9;15;8;-;105
"521080 Itajá";1;6;7;10;11;8;11;5;9;10;18;9;-;105
"521090 Itapaci";22;24;25;2;-;3;26;23;24;23;21;22;-;215
"521100 Itapirapuã";10;5;11;8;8;9;3;14;8;7;1;7;-;91
"521120 Itapuranga";35;27;52;26;40;35;39;31;49;51;32;32;-;449
"521130 Itarumã";8;4;12;9;2;6;5;9;3;5;5;1;-;69
"521140 Itauçu";11;7;21;9;11;9;4;10;17;6;9;11;-;125
"521150 Itumbiara";125;103;145;138;135;128;118;137;1;1;119;112;3;1265
"521160 Ivolândia";3;1;1;3;3;6;1;4;-;2;2;3;-;29
"521170 Jandaia";1;8;8;11;3;7;9;6;6;4;2;3;-;68
"521180 Jaraguá";51;41;42;50;6;8;45;59;82;52;46;56;-;538
"521190 Jataí";112;121;157;164;155;133;137;119;138;136;126;130;-;1628
"521200 Jaupaci";-;-;2;2;4;8;3;9;2;7;8;6;-;51
"521205 Jesúpolis";4;2;2;5;1;3;3;1;-;3;2;2;-;28
"521210 Joviânia";9;10;8;4;5;11;8;7;9;14;11;8;-;104
"521220 Jussara";30;28;40;24;47;32;35;22;38;22;28;19;-;365
"521230 Leopoldo de Bulhões";14;8;11;10;14;11;14;11;15;13;14;7;-;142
"521250 Luziânia";290;284;315;317;328;350;307;276;337;333;286;313;-;3736
"521260 Mairipotaba";2;-;-;-;1;3;2;2;2;3;3;6;-;24
"521270 Mambaí";8;2;17;5;2;16;15;2;9;3;4;7;-;90
"521280 Mara Rosa";2;-;5;8;5;3;1;18;30;24;2;1;-;99
"521290 Marzagão";1;-;-;1;5;6;4;4;4;4;6;2;-;37
"521295 Matrinchã";13;7;7;8;7;10;8;10;10;11;6;4;-;101
"521300 Maurilândia";14;8;13;22;18;17;16;21;14;28;14;13;-;198
"521305 Mimoso de Goiás";-;-;1;2;5;-;2;2;4;5;2;2;-;25
"521308 Minaçu";52;64;80;82;65;58;60;59;69;56;53;58;-;756
"521310 Mineiros";61;67;71;45;62;91;66;55;48;69;51;41;-;727
"521340 Moiporá";-;1;2;-;3;-;3;4;1;2;1;1;-;18
"521350 Monte Alegre de Goiás";12;7;13;13;15;4;11;10;10;10;13;12;-;130
"521370 Montes Claros de Goiás";8;9;8;10;14;9;7;7;17;4;10;9;-;112
"521375 Montividiu";18;11;18;17;10;15;10;11;14;3;6;7;-;140
"521377 Montividiu do Norte";-;-;1;1;-;-;-;3;4;1;-;6;-;16
"521380 Morrinhos";59;44;24;54;44;54;57;56;67;51;50;52;-;612
"521385 Morro Agudo de Goiás";-;2;2;-;1;-;-;1;3;2;4;4;-;19
"521390 Mossâmedes";8;4;11;10;4;7;8;6;3;1;7;8;-;77
"521400 Mozarlândia";13;14;16;24;15;19;20;13;23;20;12;17;-;206
"521405 Mundo Novo";-;1;2;-;5;1;1;-;1;2;1;-;-;14
"521410 Mutunópolis";8;10;-;1;-;-;-;-;-;1;4;3;-;27
"521440 Nazário";10;3;10;13;16;12;9;8;8;-;7;11;-;107
"521450 Nerópolis";25;22;34;22;24;20;11;15;8;15;22;18;-;236
"521460 Niquelândia";4;17;77;60;83;65;73;65;60;61;63;68;-;696
"521470 Nova América";2;2;-;2;1;-;1;3;1;5;3;2;-;22
"521480 Nova Aurora";-;-;1;-;2;3;-;2;-;-;2;-;-;10
"521483 Nova Crixás";5;11;13;11;12;16;21;12;19;16;20;18;-;174
"521486 Nova Glória";4;7;4;3;-;9;9;15;8;15;12;13;-;99
"521487 Nova Iguaçu de Goiás";-;-;5;7;2;7;1;3;3;7;4;5;-;44
"521490 Nova Roma";2;4;1;4;2;1;1;-;3;3;2;3;-;26
"521500 Nova Veneza";7;5;10;9;5;8;6;1;15;5;3;8;-;82
"521520 Novo Brasil";2;5;6;9;4;6;3;7;4;6;4;6;-;62
"521523 Novo Gama";155;158;165;175;162;177;145;158;167;158;129;162;-;1911
"521525 Novo Planalto";2;6;1;3;6;3;1;5;4;-;3;1;-;35
"521530 Orizona";17;14;21;17;22;23;16;16;15;17;11;15;-;204
"521540 Ouro Verde de Goiás";4;3;4;10;5;5;8;5;4;6;7;3;-;64
"521550 Ouvidor";6;3;-;2;2;5;3;5;4;1;6;4;-;41
"521560 Padre Bernardo";34;33;46;55;37;38;40;42;35;34;30;41;-;465
"521565 Palestina de Goiás";2;3;3;-;6;4;6;2;7;3;6;6;-;48
"521570 Palmeiras de Goiás";29;27;25;26;26;27;24;30;27;41;19;20;-;321
"521580 Palmelo";4;2;4;5;5;4;3;2;3;5;1;3;-;41
"521590 Palminópolis";2;3;1;8;6;4;2;2;2;7;4;2;-;43
"521600 Panamá";2;2;3;3;-;3;1;2;5;2;3;2;-;28
"521630 Paranaiguara";10;8;15;11;11;10;15;4;9;9;3;8;-;113
"521640 Paraúna";16;13;15;10;11;21;13;15;14;18;17;18;-;181
"521645 Perolândia";4;5;-;1;2;1;1;-;2;-;4;3;-;23
"521680 Petrolina de Goiás";10;12;11;8;12;12;12;11;17;12;16;11;-;144
"521690 Pilar de Goiás";2;3;2;-;2;-;2;4;6;2;3;1;-;27
"521710 Piracanjuba";34;26;44;27;27;26;28;36;41;31;23;28;-;371
"521720 Piranhas";21;12;3;12;14;23;25;20;17;20;17;17;-;201
"521730 Pirenópolis";33;30;38;36;28;32;21;34;26;28;16;18;-;340
"521740 Pires do Rio";32;28;44;40;43;20;6;39;25;37;31;27;-;372
"521760 Planaltina";169;126;132;149;139;144;141;116;93;95;159;188;-;1651
"521770 Pontalina";17;26;23;31;23;22;30;21;28;20;16;21;-;278
"521800 Porangatu";59;66;92;71;34;-;4;5;73;77;68;87;-;636
"521805 Porteirão";4;3;4;-;2;3;-;5;5;3;4;6;-;39
"521810 Portelândia";-;1;1;2;10;11;10;7;9;14;12;4;-;81
"521830 Posse";37;47;68;58;53;48;52;53;58;56;67;48;-;645
"521839 Professor Jamil";4;2;4;2;3;1;6;2;4;7;6;1;-;42
"521850 Quirinópolis";44;52;54;58;45;52;46;46;44;46;47;36;-;570
"521860 Rialma";3;6;2;6;4;11;15;17;14;10;12;17;-;117
