 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1994
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Ignorado";"Total"
"352725 Lourdes";4;4;-;2;1;-;-;-;-;-;-;-;25;36
"352730 Louveira";31;24;36;22;33;16;-;-;-;-;-;-;214;376
"352740 Lucélia";35;22;30;18;35;24;-;-;-;-;-;-;186;350
"352750 Lucianópolis";4;5;2;4;3;2;-;-;-;-;-;-;18;38
"352760 Luís Antônio";9;11;8;9;7;7;-;-;-;-;-;-;84;135
"352770 Luiziânia";6;7;9;5;5;2;-;-;-;-;-;-;44;78
"352780 Lupércio";4;5;10;9;3;5;-;-;-;-;-;-;39;75
"352790 Lutécia";-;1;4;3;1;1;-;-;-;-;-;-;24;34
"352800 Macatuba";25;28;40;37;30;35;-;-;-;-;-;-;193;388
"352810 Macaubal";13;14;5;12;1;1;-;-;-;-;-;-;59;105
"352820 Macedônia";6;4;3;5;5;2;-;-;-;-;-;-;30;55
"352830 Magda";6;2;4;3;4;1;-;-;-;-;-;-;28;48
"352840 Mairinque";63;54;65;57;67;50;-;-;-;-;-;-;453;809
"352850 Mairiporã";85;85;91;97;96;54;-;-;-;-;-;-;680;1188
"352860 Manduri";20;16;9;14;10;7;-;-;-;-;-;-;88;164
"352870 Marabá Paulista";7;3;2;5;-;1;-;-;-;-;-;-;23;41
"352880 Maracaí";16;24;21;24;24;22;-;-;-;-;-;-;144;275
"352885 Marapoama";1;5;-;3;2;-;-;-;-;-;-;-;15;26
"352890 Mariápolis";2;13;9;5;3;3;-;-;-;-;-;-;30;65
"352900 Marília";245;215;286;230;224;179;-;-;-;-;-;-;1844;3223
"352910 Marinópolis";3;4;3;6;3;1;-;-;-;-;-;-;21;41
"352920 Martinópolis";26;26;37;26;28;20;-;-;-;-;-;-;249;412
"352930 Matão";88;109;123;107;120;76;-;-;-;-;-;-;724;1347
"352940 Mauá";610;563;630;623;573;393;1;-;-;-;-;1;4291;7685
"352950 Mendonça";3;1;4;1;5;1;-;-;-;-;-;-;28;43
"352960 Meridiano";1;4;12;2;5;1;-;-;-;-;-;-;21;46
"352965 Mesópolis";2;4;3;4;-;1;-;-;-;-;-;-;15;29
"352970 Miguelópolis";21;32;38;31;28;16;-;-;-;-;-;-;222;388
"352980 Mineiros do Tietê";13;13;6;14;12;10;-;-;-;-;-;-;152;220
"353000 Mira Estrela";6;1;4;4;1;3;-;-;-;-;-;-;21;40
"352990 Miracatu";33;39;37;48;34;16;-;-;-;-;-;-;320;527
"353010 Mirandópolis";35;34;34;29;37;40;-;-;-;-;-;-;228;437
"353020 Mirante do Paranapanema";15;16;21;17;16;9;-;-;-;-;-;-;146;240
"353030 Mirassol";63;57;65;53;72;44;-;-;-;-;-;-;380;734
"353040 Mirassolândia";5;5;4;4;4;1;-;-;-;-;-;-;31;54
"353050 Mococa";90;82;108;99;105;76;-;-;-;-;-;-;646;1206
"353060 Mogi das Cruzes";483;446;523;466;450;266;-;-;-;-;-;-;3579;6213
"353070 Mogi Guaçu";184;172;195;145;193;147;-;-;-;-;-;-;1111;2147
"353080 Mogi Mirim";83;107;108;116;107;60;-;-;-;-;-;-;744;1325
"353090 Mombuca";6;1;4;6;3;-;-;-;-;-;-;-;26;46
"353100 Monções";5;7;6;3;3;-;-;-;-;-;-;-;15;39
"353110 Mongaguá";31;34;29;34;27;12;-;-;-;-;-;-;262;429
"353120 Monte Alegre do Sul";5;4;9;10;11;2;-;-;-;-;-;-;40;81
"353130 Monte Alto";56;49;71;52;64;39;-;-;-;-;-;-;365;696
"353140 Monte Aprazível";22;16;17;28;32;18;-;-;-;-;-;-;147;280
"353150 Monte Azul Paulista";19;20;31;32;28;19;-;-;-;-;-;-;205;354
"353160 Monte Castelo";7;3;5;4;7;4;-;-;-;-;-;-;42;72
"353180 Monte Mor";47;48;67;66;49;24;-;-;-;-;-;-;402;703
"353170 Monteiro Lobato";2;8;2;3;2;2;-;-;-;-;-;-;30;49
"353190 Morro Agudo";30;24;50;42;45;20;-;-;-;-;-;-;281;492
"353200 Morungaba";11;9;21;13;17;8;-;-;-;-;-;-;95;174
"353205 Motuca";7;5;3;10;2;1;-;-;-;-;-;-;36;64
"353210 Murutinga do Sul";5;4;3;7;4;1;-;-;-;-;-;-;23;47
"353220 Narandiba";5;4;11;9;9;4;-;-;-;-;-;-;46;88
"353230 Natividade da Serra";4;6;8;5;7;2;-;-;-;-;-;-;55;87
"353240 Nazaré Paulista";16;15;12;17;18;7;-;-;-;-;-;1;159;245
"353250 Neves Paulista";9;11;8;10;11;11;-;-;-;-;-;-;59;119
"353260 Nhandeara";17;11;15;10;9;11;-;-;-;-;-;-;75;148
"353270 Nipoã";8;2;1;6;3;4;-;-;-;-;-;-;33;57
"353280 Nova Aliança";6;5;2;9;4;1;-;-;-;-;-;-;34;61
"353282 Nova Campina";13;8;14;12;13;7;-;-;-;-;-;-;133;200
"353284 Nova Canaã Paulista";2;3;4;3;1;3;-;-;-;-;-;-;19;35
"353290 Nova Europa";4;7;8;15;8;6;-;-;-;-;-;-;90;138
"353300 Nova Granada";25;17;20;20;18;9;-;-;-;-;-;-;164;273
"353310 Nova Guataporanga";-;2;4;3;5;2;-;-;-;-;-;-;21;37
"353320 Nova Independência";5;2;4;6;-;-;-;-;-;-;-;-;22;39
"353330 Nova Luzitânia";2;3;7;3;6;1;-;-;-;-;-;-;26;48
"353340 Nova Odessa";48;59;69;64;54;41;-;-;-;-;-;-;346;681
"353325 Novais";3;1;3;5;7;4;-;-;-;-;-;-;35;58
"353350 Novo Horizonte";35;36;51;43;45;37;-;-;-;-;-;-;284;531
"353360 Nuporanga";4;5;11;6;8;13;-;-;-;-;-;-;65;112
"353370 Ocauçu";6;3;7;2;7;-;-;-;-;-;-;-;51;76
"353380 Óleo";5;3;6;1;4;3;-;-;-;-;-;-;22;44
"353390 Olímpia";48;56;86;64;59;33;-;-;-;-;-;-;427;773
"353400 Onda Verde";2;4;-;2;4;-;-;-;-;-;-;-;25;37
"353410 Oriente";4;8;5;6;11;9;-;-;-;-;-;-;46;89
"353420 Orindiúva";2;3;3;7;5;4;-;-;-;-;-;-;31;55
"353430 Orlândia";47;61;64;53;60;39;-;-;-;-;-;-;362;686
"353440 Osasco";1045;994;1185;1030;1005;601;-;-;-;-;-;-;7599;13459
"353450 Oscar Bressane";1;3;5;1;1;1;-;-;-;-;-;-;21;33
"353460 Osvaldo Cruz";36;32;40;43;36;13;-;-;-;-;-;-;251;451
"353470 Ourinhos";133;145;123;143;109;85;-;-;-;-;-;-;908;1646
"353480 Ouro Verde";14;13;9;11;8;4;1;-;1;-;-;-;75;136
"353490 Pacaembu";17;16;15;11;21;6;-;-;-;-;-;-;104;190
"353500 Palestina";11;11;11;8;5;5;-;-;-;-;-;-;73;124
"353510 Palmares Paulista";10;12;10;13;12;11;-;-;-;-;-;-;76;144
"353520 Palmeira d'Oeste";12;13;11;18;11;12;-;-;-;-;-;-;106;183
"353530 Palmital";23;27;37;24;33;18;-;-;-;-;-;-;175;337
"353540 Panorama";17;31;37;18;15;15;-;-;-;1;-;-;205;339
"353550 Paraguaçu Paulista";56;68;85;69;66;53;-;-;-;-;-;-;425;822
"353560 Paraibuna";26;14;18;24;21;10;-;-;-;-;-;-;178;291
"353570 Paraíso";8;11;11;10;6;3;-;-;-;-;-;-;45;94
"353580 Paranapanema";19;21;29;20;25;6;-;-;-;-;-;-;162;282
"353590 Paranapuã";7;6;4;6;3;1;-;-;-;-;-;-;35;62
"353600 Parapuã";8;11;15;14;13;6;-;-;-;-;-;-;104;171
"353610 Pardinho";5;7;10;8;10;2;-;-;-;-;-;-;65;107
"353620 Pariquera-Açu";28;36;47;29;42;37;-;-;-;-;-;-;197;416
"353625 Parisi";3;3;1;1;2;-;-;-;-;-;-;-;10;20
"353630 Patrocínio Paulista";25;15;11;23;13;14;-;-;-;-;-;-;117;218
"353640 Paulicéia";7;4;14;8;10;6;-;-;-;-;-;-;60;109
"353650 Paulínia";64;80;72;69;62;49;-;-;-;-;-;-;449;845
"353660 Paulo de Faria";14;12;15;17;12;13;-;-;-;-;-;-;101;184
"353670 Pederneiras";45;60;61;79;61;49;-;-;-;-;-;-;382;737
"353680 Pedra Bela";4;4;1;10;11;1;-;-;-;-;-;-;45;76
"353690 Pedranópolis";1;5;6;2;-;3;-;-;-;-;-;-;30;47
"353700 Pedregulho";28;19;34;25;16;11;-;-;-;-;-;-;162;295
"353710 Pedreira";44;44;49;34;43;27;-;-;-;-;-;-;288;529
"353715 Pedrinhas Paulista";3;11;8;2;4;-;-;-;-;-;-;-;25;53
"353720 Pedro de Toledo";11;10;11;20;14;4;-;-;-;-;-;-;95;165
"353730 Penápolis";71;59;90;68;79;56;-;-;-;-;-;-;465;888
"353740 Pereira Barreto";34;24;44;42;42;31;-;-;1;2;1;-;283;504
"353750 Pereiras";6;4;4;6;11;2;-;-;-;-;-;-;37;70
"353760 Peruíbe";54;42;65;60;63;13;-;-;-;-;-;-;554;851
"353770 Piacatu";9;6;11;2;9;3;-;-;-;-;-;-;57;97
"353780 Piedade";81;67;67;69;93;35;-;-;-;-;-;-;600;1012
"353790 Pilar do Sul";44;34;46;42;28;4;-;-;-;-;-;-;307;505
"353800 Pindamonhangaba";179;185;189;186;186;141;-;1;-;-;-;-;1251;2318
"353810 Pindorama";14;16;19;19;18;13;-;-;-;-;-;-;102;201
"353820 Pinhalzinho";7;10;11;5;12;5;-;-;-;-;-;-;98;148
"353830 Piquerobi";2;6;8;5;6;2;-;-;-;-;-;-;28;57
"353850 Piquete";27;17;24;32;17;13;-;-;-;-;-;-;166;296
"353860 Piracaia";39;37;40;41;27;32;-;-;-;-;-;-;281;497
"353870 Piracicaba";424;404;470;432;496;305;-;1;-;-;-;-;2997;5529
"353880 Piraju";46;47;46;49;37;36;-;-;1;-;-;-;277;539
"353890 Pirajuí";29;26;28;25;26;19;-;-;-;-;-;-;165;318
"353900 Pirangi";14;13;22;11;6;10;-;-;-;-;-;-;76;152
"353910 Pirapora do Bom Jesus";16;11;16;18;25;6;-;-;-;-;-;-;121;213
"353920 Pirapozinho";29;27;38;33;32;19;-;-;-;-;-;-;203;381
"353930 Pirassununga";69;82;99;100;71;36;-;-;-;-;-;-;567;1024
"353940 Piratininga";12;11;23;10;17;4;-;-;-;-;-;-;85;162
"353950 Pitangueiras";62;68;50;72;54;36;-;-;-;-;-;-;402;744
"353960 Planalto";3;3;4;5;3;1;-;-;-;-;-;-;27;46
"353970 Platina";4;5;4;5;3;1;-;-;-;-;-;-;18;40
"353980 Poá";173;141;208;175;180;83;-;-;-;-;-;-;1271;2231
"353990 Poloni";5;3;10;4;6;7;-;-;-;-;-;-;34;69
"354000 Pompéia";27;28;27;26;21;15;-;-;-;-;-;-;181;325
"354010 Pongaí";3;5;8;4;6;2;-;-;-;-;-;-;26;54
"354020 Pontal";32;52;61;41;55;30;-;-;-;-;-;-;367;638
"354025 Pontalinda";4;1;3;5;4;-;-;-;-;-;-;-;34;51
"354030 Pontes Gestal";4;4;2;1;2;-;-;-;-;-;-;-;22;35
"354040 Populina";5;5;9;7;5;3;-;-;-;-;-;-;40;74
"354050 Porangaba";12;7;8;10;9;3;-;-;-;-;-;-;62;111
"354060 Porto Feliz";54;59;73;63;70;42;-;-;-;-;-;-;407;768
"354070 Porto Ferreira";74;43;67;74;80;42;-;-;-;-;-;-;433;813
"354075 Potim";21;12;24;30;22;8;-;-;-;-;-;-;138;255
"354080 Potirendaba";10;11;17;12;13;11;-;-;-;-;-;-;78;152
"354090 Pradópolis";15;13;23;16;14;8;-;-;-;-;-;-;119;208
"354100 Praia Grande";208;222;264;205;204;111;-;-;-;-;-;-;1609;2823
"354110 Presidente Alves";4;6;7;4;10;1;-;-;-;-;-;-;50;82
"354120 Presidente Bernardes";19;24;22;24;26;7;-;-;-;-;-;-;129;251
"354130 Presidente Epitácio";66;62;72;59;56;37;2;-;1;1;-;1;415;772
"354140 Presidente Prudente";256;254;295;295;319;163;-;-;1;-;-;-;1797;3380
"354150 Presidente Venceslau";54;58;53;43;48;33;1;-;1;-;-;-;375;666
"354160 Promissão";45;45;54;59;54;34;-;-;-;-;-;-;309;600
"354170 Quatá";17;19;18;20;23;16;-;-;-;-;-;-;145;258
"354180 Queiroz";5;2;3;5;1;-;-;-;-;-;-;-;13;29
"354190 Queluz";15;14;21;18;22;12;-;1;1;-;-;3;102;209
"354200 Quintana";4;4;5;4;13;3;-;-;-;-;-;-;51;84
"354210 Rafard";13;16;19;15;17;3;-;-;-;-;-;-;76;159
"354220 Rancharia";47;53;57;53;52;23;-;-;-;-;-;-;331;616
"354230 Redenção da Serra";5;5;6;5;4;1;-;-;-;-;-;-;41;67
"354240 Regente Feijó";23;18;37;25;23;13;-;-;1;-;-;-;136;276
"354250 Reginópolis";5;6;10;6;10;4;-;-;-;-;-;-;43;84
"354260 Registro";69;103;98;92;77;53;-;-;-;-;-;-;636;1128
"354270 Restinga";7;3;9;6;8;6;-;-;-;-;-;-;68;107
"354280 Ribeira";8;3;5;8;8;4;-;-;-;-;-;-;66;102
"354290 Ribeirão Bonito";14;11;23;23;18;16;-;-;-;-;-;-;110;215
"354300 Ribeirão Branco";18;28;36;27;29;14;-;-;-;-;-;-;252;404
"354310 Ribeirão Corrente";4;3;2;8;5;1;-;-;-;-;-;-;32;55
"354320 Ribeirão do Sul";6;9;10;2;5;2;-;-;-;-;-;-;57;91
"354325 Ribeirão Grande";9;9;10;8;15;6;-;-;-;-;-;-;75;132
"354330 Ribeirão Pires";144;137;160;155;143;87;1;-;-;-;-;-;1155;1982
"354340 Ribeirão Preto";661;637;669;619;576;375;-;-;-;1;1;2;4867;8408
"354360 Rifaina";2;4;3;2;1;-;-;-;-;-;-;-;19;31
"354370 Rincão";18;23;16;15;18;5;-;-;-;-;-;-;161;256
"354380 Rinópolis";13;13;15;15;22;15;-;-;-;-;-;-;88;181
"354390 Rio Claro";195;193;220;214;216;149;-;1;-;-;-;-;1457;2645
"354400 Rio das Pedras";39;34;48;51;32;15;-;-;-;-;-;-;262;481
"354410 Rio Grande da Serra";65;62;65;50;78;30;-;-;-;-;-;-;470;820
"354420 Riolândia";9;6;17;8;4;7;-;-;-;-;-;-;75;126
"354350 Riversul";13;20;23;15;14;5;-;-;-;-;-;-;124;214
"354425 Rosana";22;26;45;27;28;21;-;-;-;-;-;-;251;420
"354430 Roseira";12;18;10;16;9;9;-;-;-;-;-;-;68;142
"354440 Rubiácea";3;3;3;5;3;1;-;-;-;-;-;-;16;34
"354450 Rubinéia";3;2;3;-;2;-;-;-;-;-;-;-;21;31
"354460 Sabino";3;3;9;2;5;1;-;-;-;-;-;-;35;58
"354470 Sagres";4;1;2;5;4;-;-;-;-;-;-;-;25;41
"354480 Sales";3;6;3;4;3;2;-;-;-;-;-;-;34;55
"354490 Sales Oliveira";10;16;16;5;11;4;-;-;-;-;-;-;75;137
"354500 Salesópolis";18;31;33;32;25;16;-;-;-;-;-;-;215;370
"354510 Salmourão";14;6;7;5;5;5;-;-;-;-;-;-;29;71
"354515 Saltinho";7;3;7;6;3;1;-;-;-;-;-;-;39;66
"354520 Salto";149;129;161;137;158;100;-;-;-;-;-;-;892;1726
"354530 Salto de Pirapora";36;45;50;47;50;21;-;-;-;-;-;-;372;621
"354540 Salto Grande";7;10;7;13;16;9;-;-;-;-;-;-;78;140
"354550 Sandovalina";8;1;9;7;4;6;-;-;-;-;-;-;35;70
"354560 Santa Adélia";22;20;28;21;20;18;-;-;-;-;-;-;138;267
"354570 Santa Albertina";4;4;11;5;3;5;-;-;-;-;-;-;36;68
"354580 Santa Bárbara d'Oeste";195;225;260;231;252;173;-;-;-;-;-;-;1487;2823
"354600 Santa Branca";14;15;27;19;14;9;-;-;-;-;-;-;127;225
"354610 Santa Clara d'Oeste";-;8;1;2;3;1;-;-;-;-;-;-;19;34
"354620 Santa Cruz da Conceição";2;3;6;4;3;2;-;-;-;-;-;-;13;33
"354630 Santa Cruz das Palmeiras";37;30;52;41;43;23;-;-;-;-;-;-;275;501
"354640 Santa Cruz do Rio Pardo";65;58;71;53;55;41;-;-;-;-;-;-;394;737
"354650 Santa Ernestina";5;5;6;8;10;4;-;-;-;-;-;-;57;95
"354660 Santa Fé do Sul";30;27;43;34;31;16;-;-;3;1;-;-;262;447
"354670 Santa Gertrudes";16;13;16;17;21;13;-;-;-;-;-;-;159;255
"354680 Santa Isabel";61;90;88;69;89;48;-;-;-;-;-;-;513;958
"354690 Santa Lúcia";13;7;11;10;4;5;-;-;-;-;-;-;88;138
"354700 Santa Maria da Serra";7;11;12;9;13;10;-;-;-;-;-;-;48;110
"354710 Santa Mercedes";3;3;5;5;5;2;-;-;-;-;-;-;26;49
"354740 Santa Rita d'Oeste";10;1;3;5;2;1;-;-;-;-;-;-;9;31
"354750 Santa Rita do Passa Quatro";35;20;36;44;31;20;-;-;-;-;-;-;223;409
"354760 Santa Rosa de Viterbo";24;27;25;36;32;23;-;-;-;-;-;-;253;420
"354720 Santana da Ponte Pensa";3;2;1;5;-;1;-;-;-;-;-;-;13;25
"354730 Santana de Parnaíba";66;80;102;78;83;30;-;-;-;-;1;-;582;1022
"354770 Santo Anastácio";31;28;43;49;42;27;-;-;-;-;-;-;233;453
"354780 Santo André";859;898;918;925;925;622;-;-;-;-;-;-;5902;11049
"354790 Santo Antônio da Alegria";5;4;7;7;10;6;-;-;-;-;-;-;52;91
"354800 Santo Antônio de Posse";27;17;24;24;20;9;-;-;-;-;-;-;165;286
"354805 Santo Antônio do Aracanguá";5;6;3;2;5;1;-;-;-;-;-;-;41;63
"354810 Santo Antônio do Jardim";4;4;7;5;4;2;-;-;-;-;-;-;39;65
"354820 Santo Antônio do Pinhal";6;6;15;15;13;4;-;-;-;-;-;-;70;129
"354830 Santo Expedito";2;2;3;5;3;2;-;-;-;-;-;-;18;35
"354840 Santópolis do Aguapeí";5;9;3;6;10;-;-;-;-;-;-;-;35;68
"354850 Santos";478;482;607;507;536;331;-;-;-;-;-;-;3426;6367
"354860 São Bento do Sapucaí";10;10;18;16;18;13;-;-;-;-;-;-;90;175
"354870 São Bernardo do Campo";995;900;1077;927;996;670;1;-;-;-;1;-;6943;12510
"354880 São Caetano do Sul";164;142;187;170;180;149;-;-;-;-;-;-;1165;2157
"354890 São Carlos";214;220;291;248;213;181;-;-;-;-;-;-;1585;2952
"354900 São Francisco";6;1;6;3;4;3;-;-;-;-;-;-;22;45
"354910 São João da Boa Vista";108;87;115;103;111;68;-;-;-;-;-;-;651;1243
"354920 São João das Duas Pontes";4;5;4;2;3;1;-;-;-;-;-;-;26;45
"354925 São João de Iracema";3;4;2;1;2;1;-;-;-;-;-;-;21;34
"354930 São João do Pau d'Alho";3;4;6;3;5;3;-;-;-;-;-;-;32;56
"354940 São Joaquim da Barra";56;57;68;50;54;41;-;-;-;-;-;-;402;728
"354950 São José da Bela Vista";13;5;9;10;5;7;-;-;-;-;-;-;99;148
"354960 São José do Barreiro";3;2;7;3;4;6;-;2;2;-;-;-;38;67
"354970 São José do Rio Pardo";91;78;86;85;93;44;-;-;-;-;-;-;561;1038
"354980 São José do Rio Preto";404;385;447;417;435;260;1;-;-;1;-;1;2833;5184
"354990 São José dos Campos";743;709;901;786;794;534;-;-;1;-;-;-;5384;9852
"354995 São Lourenço da Serra";13;7;10;7;5;5;-;-;-;-;-;-;105;152
"355000 São Luís do Paraitinga";14;15;23;23;12;12;-;-;-;-;-;-;114;213
"355010 São Manuel";69;64;70;66;64;43;-;-;-;-;-;-;415;791
"355020 São Miguel Arcanjo";48;53;55;46;65;38;-;-;-;-;-;-;360;665
"355030 São Paulo";16192;15775;17976;16194;15931;9154;12;8;5;9;12;5;118587;209860
"355040 São Pedro";29;34;42;31;33;12;-;-;-;-;-;-;219;400
"355050 São Pedro do Turvo";6;8;13;10;5;4;-;-;-;-;-;-;73;119
"355060 São Roque";104;89;103;108;112;55;-;-;-;-;-;-;758;1329
"355070 São Sebastião";85;63;85;92;69;34;-;-;-;-;-;-;602;1030
"355080 São Sebastião da Grama";20;15;17;18;23;12;-;-;-;-;-;-;133;238
"355090 São Simão";18;12;18;15;23;9;-;-;1;-;-;-;129;225
"355100 São Vicente";408;446;516;493;449;289;-;1;-;-;3;1;3058;5664
"355110 Sarapuí";7;10;13;8;15;5;-;-;-;-;-;-;86;144
"355120 Sarutaiá";7;3;7;3;5;2;-;-;-;-;-;-;51;78
"355130 Sebastianópolis do Sul";1;6;4;2;2;5;-;-;-;-;-;-;20;40
"355140 Serra Azul";16;18;7;14;11;8;-;-;-;-;-;-;104;178
"355160 Serra Negra";28;30;31;23;28;15;-;-;-;-;-;-;218;373
"355150 Serrana";48;37;47;45;38;31;-;-;-;-;-;-;389;635
"355170 Sertãozinho";124;128;124;153;138;104;1;-;-;-;-;-;942;1714
"355180 Sete Barras";18;10;25;18;18;7;-;-;-;-;-;-;198;294
"355190 Severínia";24;22;16;24;22;4;-;-;-;-;-;-;152;264
"355200 Silveiras";7;5;9;10;6;4;-;-;-;-;-;-;62;103
"355210 Socorro";51;42;44;40;46;31;-;-;-;-;-;-;304;558
"355220 Sorocaba";680;648;699;726;712;442;-;-;-;1;-;-;4697;8605
"355230 Sud Mennucci";9;6;14;7;16;10;-;-;-;-;-;-;76;138
"355240 Sumaré";245;255;315;267;270;143;-;-;-;-;-;-;1931;3426
"355255 Suzanápolis";2;3;3;1;3;1;-;-;-;-;-;-;9;22
"355250 Suzano";326;326;367;305;336;174;-;-;-;-;-;-;2610;4444
"355260 Tabapuã";9;15;9;16;19;15;-;-;-;-;-;-;95;178
"355270 Tabatinga";29;14;21;16;18;14;-;-;-;-;-;-;127;239
"355280 Taboão da Serra";324;254;299;289;275;111;-;-;-;-;-;-;2345;3897
"355290 Taciba";6;11;2;7;4;1;-;-;-;-;-;-;69;100
"355300 Taguaí";9;7;8;13;12;10;-;-;-;-;-;-;80;139
"355310 Taiaçu";10;10;7;10;4;3;-;-;-;-;-;-;59;103
"355320 Taiúva";5;4;11;3;6;2;-;-;-;-;-;-;66;97
"355330 Tambaú";45;29;28;43;31;18;-;-;-;-;-;-;228;422
"355340 Tanabi";21;30;26;23;23;13;-;-;-;-;-;-;146;282
"355350 Tapiraí";8;8;9;14;8;1;-;-;-;-;-;-;105;153
"355360 Tapiratiba";25;18;37;23;24;18;-;-;-;-;-;-;170;315
"355370 Taquaritinga";65;59;74;86;73;37;-;-;-;-;-;-;503;897
"355380 Taquarituba";37;29;34;40;38;32;-;-;-;-;-;-;249;459
"355385 Taquarivaí";5;4;6;6;4;1;-;-;-;-;-;-;50;76
"355390 Tarabai";9;9;16;13;12;10;-;-;-;-;-;-;111;180
"355395 Tarumã";18;17;19;23;24;30;-;-;-;-;-;-;103;234
"355400 Tatuí";123;133;130;148;148;91;-;-;-;-;-;-;969;1742
"355410 Taubaté";349;346;388;352;378;230;-;-;-;-;-;-;2331;4374
"355420 Tejupá";4;3;8;9;5;1;-;-;-;-;-;-;59;89
"355430 Teodoro Sampaio";33;32;48;43;43;20;-;1;-;-;-;-;245;465
"355440 Terra Roxa";10;11;10;15;15;14;-;-;-;-;-;-;71;146
"355450 Tietê";54;33;47;32;50;31;-;-;-;-;-;-;274;521
"355460 Timburi";6;4;6;4;7;3;-;-;-;-;-;-;24;54
"355465 Torre de Pedra";1;2;1;-;-;-;-;-;-;-;-;-;17;21
"355470 Torrinha";8;13;14;9;15;8;-;-;-;-;-;-;81;148
"355480 Tremembé";45;28;41;56;46;31;-;-;-;-;-;-;282;529
"355490 Três Fronteiras";8;9;9;6;6;1;-;-;-;-;-;-;49;88
"355495 Tuiuti";5;4;4;2;6;3;-;-;-;-;-;-;39;63
"355500 Tupã";88;79;105;96;100;63;-;-;-;-;-;-;573;1104
"355510 Tupi Paulista";15;17;22;23;20;15;-;-;-;-;-;-;92;204
"355520 Turiúba";1;1;1;2;1;1;-;-;-;-;-;-;22;29
"355530 Turmalina";7;2;2;5;4;2;-;-;-;-;-;-;17;39
"355535 Ubarana";6;4;5;2;5;3;-;-;-;-;-;-;40;65
"355540 Ubatuba";74;82;93;90;86;47;-;-;-;-;1;-;800;1273
"355550 Ubirajara";11;5;10;3;3;3;-;-;-;-;-;-;47;82
"355560 Uchoa";7;7;19;15;21;15;-;-;-;-;-;-;69;153
"355570 União Paulista";2;2;3;2;2;-;-;-;-;-;-;-;7;18
"355580 Urânia";7;7;7;13;6;5;-;-;-;-;-;-;82;127
"355590 Uru";-;-;2;-;1;-;-;-;-;-;-;-;10;13
"355600 Urupês";24;14;16;12;16;9;-;-;-;-;-;-;83;174
"355610 Valentim Gentil";3;10;9;10;7;-;-;-;-;-;-;-;48;87
"355620 Valinhos";82;83;112;102;105;53;-;-;-;-;-;-;638;1175
"355630 Valparaíso";33;24;39;28;27;27;-;-;-;-;-;-;191;369
"355635 Vargem";9;8;5;8;7;6;-;-;-;-;-;-;54;97
"355640 Vargem Grande do Sul";52;48;42;62;49;50;-;-;-;-;-;-;346;649
"355645 Vargem Grande Paulista";35;38;43;43;45;13;-;-;-;-;-;-;308;525
"355650 Várzea Paulista";145;136;142;140;144;98;-;-;-;-;-;-;946;1751
"355660 Vera Cruz";19;17;20;24;9;16;-;-;-;-;-;-;114;219
"355670 Vinhedo";57;47;65;44;67;32;-;-;-;-;-;-;386;698
"355680 Viradouro";26;21;26;32;25;12;-;-;-;-;-;-;149;291
"355690 Vista Alegre do Alto";7;4;6;4;4;4;-;-;-;-;-;-;34;63
"355700 Votorantim";129;106;150;136;130;100;-;-;-;-;-;-;924;1675
"355710 Votuporanga";88;94;90;93;77;61;-;-;-;-;-;-;613;1116
"355715 Zacarias";1;4;1;1;3;-;-;-;-;-;-;-;10;20
"350000 Município ignorado - SP";116;74;89;69;60;14;-;-;1;-;-;-;853;1276
"410010 Abatiá";10;17;14;14;14;17;23;14;15;15;21;15;-;189
"410020 Adrianópolis";15;9;11;21;15;11;21;26;16;11;12;6;5;179
"410030 Agudos do Sul";4;6;11;11;12;9;7;3;11;9;10;10;-;103
"410040 Almirante Tamandaré";152;151;251;220;221;250;197;224;224;225;240;189;-;2544
"410045 Altamira do Paraná";8;10;9;8;10;13;15;13;12;22;11;9;-;140
"412862 Alto Paraíso";4;8;9;5;11;5;8;7;10;3;6;5;-;81
"410060 Alto Paraná";18;19;18;17;32;24;22;20;20;15;17;18;-;240
"410070 Alto Piquiri";26;16;20;28;24;18;26;27;23;14;14;25;-;261
"410050 Altônia";28;25;42;34;38;30;34;44;40;42;31;28;-;416
"410080 Alvorada do Sul";15;20;22;12;21;18;21;19;10;15;21;20;-;214
"410090 Amaporã";10;12;9;6;13;10;9;6;5;7;7;10;-;104
"410100 Ampére";32;30;29;35;24;39;42;29;31;25;32;23;-;371
"410105 Anahy";12;8;6;3;7;3;8;5;12;9;10;3;-;86
"410110 Andirá";33;36;33;43;37;32;50;31;33;41;35;43;-;447
"410115 Ângulo";2;5;2;2;4;4;5;8;-;4;-;3;-;39
"410120 Antonina";19;21;33;32;37;41;40;41;29;35;22;17;-;367
"410130 Antônio Olinto";5;-;-;8;1;3;5;-;6;1;4;1;-;34
"410140 Apucarana";102;73;183;192;176;157;208;189;207;161;159;173;1;1981
"410150 Arapongas";89;99;118;121;112;125;101;108;145;105;125;94;2;1344
"410160 Arapoti";21;7;14;28;13;19;14;19;12;13;22;11;-;193
"410170 Araruna";25;19;22;23;25;19;24;17;16;19;21;16;-;246
"410180 Araucária";187;161;199;214;202;197;204;222;209;208;187;182;-;2372
"410190 Assaí";36;45;32;39;35;33;48;36;29;35;28;24;2;422
